,member_id,week,engagement,paused,EWS,risk_band,main_reason,reasons,action_tag,subject,message
1332,04D7B044-3F47-F011-877A-000D3ACC1D79,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
9023,2139A44C-0938-EE11-BDF5-000D3AE1A345,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
55270,C8AA6109-0524-4EBB-83DE-523638559C28,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
62015,E187EB27-1B94-E111-945D-0050568522BB,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
62019,E18EB13C-5F24-EF11-840B-002248182566,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
1709,063A1C10-23C1-E811-A96B-000D3AE129D7,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
59272,D73D2F03-BD05-EE11-8F6E-00224817F86A,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
54783,C6EC3C81-AA98-EB11-B1AC-002248153669,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
60394,DB8953D9-5000-F011-BAE3-000D3AE1830E,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
30466,6E641D86-C5C3-EF11-B8E9-002248183E7D,2025-08-08,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
59517,D8433A17-656E-F011-B4CC-0022489639CF,2025-08-07,1,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
2468,0914C4F9-BF71-E711-BACE-0050568522BB,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
7184,1A8544EB-E89C-E711-A3AF-0050568522BB,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
18611,437A01B1-9D89-EE11-BE36-000D3AE1A16C,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
34292,7C166C56-9437-45DF-95F6-1F495257684B,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
6811,19259BCA-BD27-E611-803F-0050568522BB,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
57668,D1815001-65D4-EE11-904D-000D3AE1ADAB,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
35256,7F74F731-5713-EF11-9F89-002248E1F9D8,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
18080,41806143-EAF6-EE11-A1FF-000D3AE1A915,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
2806,0A493877-C738-EF11-A316-000D3A796140,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
69327,FC530129-B4D6-EE11-904D-000D3AE1AC14,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
17165,3E1CD5CF-9362-F011-BEC2-00224898B724,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
41287,95EFC699-D89A-E411-8268-0050568522BB,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
8610,1FD4BC44-2473-F011-B4CD-002248983D9B,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
9213,21E278A3-3E16-EE11-9CBD-000D3AE1A863,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
35435,801628AA-4C07-EF11-9F89-0022481537DC,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
61455,DF7875C9-2A00-EE11-8F6D-00224817FC03,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
19451,4673D8DD-F027-E811-BC9F-0050568522BB,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
57394,D07A805B-EDEF-EB11-94EF-00224814EFBC,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
22261,50B7CE04-ABBB-E811-A967-000D3AE12AFE,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
13726,31BF1263-1431-F011-8C4D-00224898B724,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
14465,346A6EDE-54F5-EE11-A1FF-000D3AE1A16C,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
32383,752D67E5-274A-EF11-A316-00224818733C,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
5170,12F99C86-07C4-EB11-BACC-002248183181,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
52185,BD963040-006E-F011-B4CC-000D3ACB5731,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
13158,2FBE1855-7FF9-E711-9513-0050568522BB,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
4432,1040AE00-D368-E611-87C0-0050568522BB,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
48725,B14F656E-EA6C-F011-B4CB-000D3AD29F65,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
30451,6E56D525-8FE9-ED11-8848-00224817F328,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
29943,6C7AA86C-050E-ED11-B83D-00224817FC03,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
21783,4EF5D1D0-1EB0-EE11-A569-000D3AE1AC14,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
54914,C767B6FC-10A2-E911-A85F-000D3AE025FC,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
15211,3702B8BD-F0A1-DF11-A3B7-005056856D7D,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
9916,24521F26-59F6-EC11-82E7-002248D3B542,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
33670,79DAFED3-A671-F011-B4CD-002248959096,2025-08-07,2,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
56048,CB828C91-9F6D-F011-B4CC-002248983D9B,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
28613,67C2E95F-61D4-EB11-BACC-002248155CB6,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
68467,F9387389-93D6-EE11-904C-6045BD3D0B29,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
11104,28900619-B9A5-ED11-AAD0-00224817F197,2025-08-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
32329,74F89CDD-DC6D-E711-8E3F-0050568522BB,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
36837,853445FA-DF6C-F011-B4CC-00224891C4F6,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
30579,6EC007A9-5A8C-EB11-B1AC-002248155A9A,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
1199,04563772-2083-EE11-8179-000D3AE1A496,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
21918,4F709691-EEBF-EE11-9079-000D3AE1A915,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
24969,5A5543D1-8BA5-457C-81B3-16DF99FAAC78,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
24927,5A20B7CC-30F6-EE11-A1FF-000D3AE1AADF,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
25580,5C9A0FE9-5ED8-EF11-8EEA-000D3A79539A,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
30882,6FD49A6D-37A6-EC11-9840-002248D3CB7B,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
34284,7C0C22BD-1505-E011-A3C1-005056856D7D,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
68403,F8FC0637-CDBF-EE11-9079-000D3AE1ADAB,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
25018,5A809F85-61EC-E911-A812-000D3A793F32,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
48873,B1D1669E-444A-EF11-A316-00224818733C,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
2998,0AF9D3D9-EA6E-EE11-9AE7-000D3AE1ADAB,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
63934,E8B08A7B-096B-DF11-A3B6-005056856D7D,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
15239,3714E39A-1F67-EE11-9AE7-000D3AE1A863,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
64066,E931E35A-0A0D-EF11-9F89-000D3A797D90,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
9609,2349681B-6454-EA11-A813-000D3A7946D7,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
7881,1D132627-6148-E411-949B-0050568522BB,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
15423,37C8D8D7-1E89-E111-B79B-0050568522BB,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
6677,18A248CD-6BD3-DF11-A3BA-005056856D7D,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
59579,D8881657-7CE5-EE11-904D-6045BD3D0B29,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
16006,39FED70F-CF28-ED11-9DB1-00224817F328,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
7389,1B3A1ADB-0EBB-EE11-9078-000D3AE1ABDE,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
61683,E04B6EA0-668E-EE11-BE36-000D3AE1A496,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
7371,1B299A24-C8F8-EC11-82E7-002248D3B3C5,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
43642,9E87AA9E-3EF1-EE11-904C-000D3AE1ADAB,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
16740,3CA348CD-6BD3-DF11-A3BA-005056856D7D,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
16909,3D33160C-04F7-EE11-A1FF-000D3AE1ABDE,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
57282,D004DB98-343E-E411-949B-0050568522BB,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
56735,CE0DE339-2DBB-EE11-9078-000D3AE1A16C,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
17606,3FB93EA0-480B-EF11-9F8A-000D3AE1A345,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
41604,97334661-3531-EC11-B6E6-002248181267,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
61117,DE3B2E52-1E31-EC11-B6E6-00224818117B,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
10820,2789D0C2-E396-ED11-AAD1-00224818B881,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
56338,CC92EC08-C5C5-EC11-A7B6-002248D3B730,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
10170,252A9C60-CEBF-EE11-9079-000D3AE1ADAB,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
18629,43861F31-7797-E711-A3AF-0050568522BB,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
48140,AF068E35-261F-F011-9989-000D3AE11AF2,2025-08-06,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
62870,E4CF9059-5245-E511-8E1A-0050568522BB,2025-08-05,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
50808,B8C0635D-5899-E911-A853-000D3AE02142,2025-08-04,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
33753,7A1FC48A-E633-E911-A82C-000D3AE023C2,2025-08-03,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
55975,CB3E0B1B-7F70-EF11-A671-6045BD3F279D,2025-07-31,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
47214,ABAE6F23-6FFF-EE11-9F8A-000D3AE1AADF,2025-07-31,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
48992,B2326560-7D40-E011-A51F-0050568522BB,2025-07-28,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
17461,3F30F5D8-496B-F011-B4CC-0022489639CF,2025-07-28,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
54839,C71AE306-DD13-EE11-9CBD-000D3AE1ADAB,2025-07-26,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
17258,3E6F2DBF-5CF8-EC11-82E7-002248D3B3C5,2025-07-24,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
4157,0F46A401-6CEE-EE11-A1FE-000D3AE1ABDE,2025-07-23,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
21159,4CAF63AE-6F7B-DF11-A3B6-005056856D7D,2025-07-17,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
56815,CE5BCDA5-282A-F011-8C4D-00224895B18A,2025-07-15,6,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
62013,E1865E0D-15D4-ED11-A7C7-00224818B881,2025-07-13,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
459,01A2A3CA-C85D-F011-BEC2-002248959096,2025-07-11,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
2463,0912502A-5413-F011-998A-000D3AE06371,2025-07-10,2,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
18849,444CFF93-E7F2-EF11-BE20-000D3AE17142,2025-07-10,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
12283,2CA90A0B-DB72-EE11-8179-000D3AE1A915,2025-07-09,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
4014,0EB68E8B-BA06-4F86-A4BD-91F2642891BE,2025-07-09,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
18560,4346D4F2-A568-EF11-A670-000D3A795E6A,2025-07-07,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
49687,B4A976A7-CDAA-EA11-A812-000D3AE077B0,2025-07-02,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
57516,D0E97A78-213B-EE11-BDF4-000D3AE1A863,2025-07-01,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
39493,8F4B38B4-8D1C-EF11-840B-002248182566,2025-07-01,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
60615,DC558738-930C-ED11-B83D-00224817F408,2025-06-29,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
43970,9FBDECFA-1E43-EF11-A316-002248E2D773,2025-06-25,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
44780,A2B40078-EB9D-ED11-AAD1-000D3AE090C0,2025-06-20,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
34175,7BB760D4-F0A1-DF11-A3B7-005056856D7D,2025-06-19,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
11369,297BE265-C119-ED11-B83E-00224818BACA,2025-06-13,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
57255,CFF2B723-B3F3-ED11-8849-00224817FC64,2025-06-12,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
20522,4A4FBFBB-F8F7-EC11-82E7-002248D3B542,2025-06-12,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
30349,6DFC8CB3-0594-EE11-BE37-000D3AE1A915,2025-06-11,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
25445,5C0F5E53-8DB1-ED11-83FE-00224818BACA,2025-06-11,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
1614,05E71DA1-5F9C-ED11-AAD1-00224817F328,2025-06-10,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
18128,41A83724-58A0-ED11-AAD1-002248143782,2025-06-03,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
24499,58A42DAD-EABF-EE11-9079-000D3AE1ADAB,2025-05-28,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
58746,D545E994-EBA1-E911-A85F-000D3AE025FC,2025-05-28,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
62335,E2B68CE0-1F72-EE11-8179-000D3AE1A496,2025-05-27,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
68318,F8B5FEA9-FEAB-EC11-9840-002248158B31,2025-05-26,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
39582,8F9D98A9-DC64-EF11-BFE2-002248E1A4B4,2025-05-24,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
14276,3399EADF-68D5-EB11-BACC-002248155CB6,2025-05-23,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
21048,4C398E08-2004-EF11-9F8A-000D3AE1A345,2025-05-19,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
70303,FFF80212-8736-EF11-A316-000D3A796140,2025-05-18,0,1,,Low,paused_state,paused_state,Paused — check-in,We’ll be ready when you are,Your pause is active. Want to pick your return week now? It takes 10 seconds → {resume_link}
